731;MONTADORES E INSTALADORES DE EQUIPAMENTOS ELETRO-ELETRÔNICOS EM GERAL
732;INSTALADORES E REPARADORES DE LINHAS E CABOS ELÉTRICOS E DE COMUNICAÇÕES
740;SUPERVISORES DA MECÂNICA DE PRECISÃO E INSTRUMENTOS MUSICAIS
741;MONTADORES E AJUSTADORES DE INSTRUMENTOS DE PRECISÃO
742;MONTADORES E AJUSTADORES DE INSTRUMENTOS MUSICAIS
750;SUPERVISORES DE JOALHERIA, VIDRARIA, CERÂMICA E AFINS
751;JOALHEIROS E OURIVES
752;VIDREIROS, CERAMISTAS E AFINS
760;SUPERVISORES DAS INDÚSTRIAS TÊXTEIS, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS
761;TRABALHADORES DAS INDUSTRIAS TÊXTEIS
762;TRABALHADORES DO TRATAMENTO DE COUROS E PELES
763;TRABALHADORES DA CONFECÇÃO DE ROUPAS 
764;TRABALHADORES DA CONFECÇÃO DE CALÇADOS
765;TRABALHADORES DA CONFECÇÃO DE ARTEFATOS DE TECIDOS E COUROS
766;TRABALHADORES DA PRODUÇÃO GRÁFICA
768;TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS
770;SUPERVISORES DA INDÚSTRIA DA MADEIRA, MOBILIÁRIO E DA CARPINTARIA VEICULAR
771;MARCENEIROS E AFINS
772;TRABALHADORES DA PREPARAÇÃO DAS MADEIRAS E DO MOBILIÁRIO
773;TRABALHADORES DA TRANSFORMAÇÃO DE MADEIRAS E DA FABRICAÇAO DO MOBILIÁRIO
774;TRABALHADORES DE MONTAGEM
775;TRABALHADORES DO ACABAMENTO DE MADEIRA E MOBILIÁRIO
776;TRABALHADORES ARTESANAIS DA MADEIRA E DO MOBILIÁRIO
777;TRABALHADORES DA CARPINTARIA VEICULAR
780;SUPERVISORES DE EMBALAGEM E ETIQUETAGEM
781;OPERADORES DE ROBÔS E EQUIPAMENTOS ESPECIAIS
782;CONDUTORES DE VEÍCULOS E OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO E DE MOVIMENTAÇÃO DE CARGAS
783;TRABALHADORES DE LOGÍSTICA E ACOMPANHAMENTO DE SERVIÇOS DE TRANSPORTE
784;EMBALADORES E ALIMENTADORES DE PRODUÇÃO
810;SUPERVISORES DAS INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS
811;OPERADORES DE INSTALAÇÕES QUÍMICAS, PETROQUÍMICAS E AFINS
812;TRABALHADORES DA FABRICAÇÃO DE MUNIÇÃO E EXPLOSIVOS QUÍMICOS  
813;OPERADORES DE OUTRAS INSTALAÇÕES QUÍMICAS, PETROQUÍMICAS E AFINS
