5212501003002;Área 002
5212501003003;Área 003
5212501003004;Área 004
5212501003005;Área 005
5212501003006;Área 006
5212501003007;Área 007
5213053001001;Município de Mimoso de Goiás
5215231003001;Área 001
5215231003002;Área 002
5215231003003;Área 003
5215231003004;Área 004
5215603001001;Município de Padre Bernardo
5217302001001;Município de Pirenópolis
5217609003001;Área 001
5217609003002;Área 002
5217609003003;Área 003
5219753003001;Área 001
5219753003002;Área 002
5221858003001;Área 001
5221858003002;Área 002
5221858003003;Área 003
5221858003004;Área 004
5221858003005;Área 005
5221858003006;Área 006
5221858003007;Área 007
5222203001001;Município de Vila Boa
5222302001001;Município de Vila Propício
5201454001001;Município de Aparecida do Rio Doce
5201504001001;Município de Aporé
5204409001001;Município de Caiapônia
5205059001001;Município de Castelândia
5205471001001;Município de Chapadão do Céu
5207253001001;Município de Doverlândia
5211909003001;Área 001
5211909003002;Área 002
5211909003003;Área 003
5211909003004;Área 004
5213004001001;Município de Maurilândia
5213103003001;Área 001
5213103003002;Área 002
5213756001001;Município de Montividiu
5215652001001;Município de Palestina de Goiás
5216452001001;Município de Perolândia
5218102001001;Município de Portelândia
5218805003001;Área 001
5218805003002;Área 002
5218805003003;Área 003
5218805003004;Área 004
5218805003005;Área 005
5218805003006;Área 006
5218805003007;Área 007
5218805003008;Área 008
5219308003001;Área 001
5219308003002;Área 002
5219407001001;Município de Santa Rita do Araguaia
5219712001001;Município de Santo Antônio da Barra
5220504001001;Município de Serranópolis
5200134001001;Município de Acreúna
5204607001001;Município de Campestre de Goiás
5205455001001;Município de Cezarina
5207352001001;Município de Edealina
5207402001001;Município de Edéia
5209952001001;Município de Indiara
5211701001001;Município de Jandaia
5215702001001;Município de Palmeiras de Goiás
5215900001001;Município de Palminópolis
5216403001001;Município de Paraúna
5220058001001;Município de São João da Paraúna
5221551001001;Município de Turvelândia
5221908001001;Município de Varjão
5200209001001;Município de Água Limpa
5200506001001;Município de Aloândia
5203500001001;Município de Bom Jesus de Goiás
5203906001001;Município de Buriti Alegre
5204250001001;Município de Cachoeira Dourada
5204508003001;Área 001
5204508003002;Área 002
5204508003003;Área 003
5204508003004;Área 004
5206503001001;Município de Cromínia
5209101003001;Área 001
5209101003002;Área 002
5209937001001;Município de Inaciolândia
5211503003001;Área 001
5211503003002;Área 002
5211503003003;Área 003
5211503003004;Área 004
5211503003005;Área 005
5212105001001;Município de Joviânia
5212600001001;Município de Mairipotaba
5212907001001;Município de Marzagão
5213806003001;Área 001
5213806003002;Área 002
5216007001001;Município de Panamá
5217104003001;Área 001
5217708001001;Município de Pontalina
5218052001001;Município de Porteirão
5218391001001;Município de Professor Jamil
5218789001001;Município de Rio Quente
5222054001001;Município de Vicentinópolis
5206305001001;Município de Cristianópolis
5208152001001;Município de Gameleira de Goiás
5215306001001;Município de Orizona
5215801001001;Município de Palmelo
5217401003001;Área 001
5217401003002;Área 002
5219209001001;Município de Santa Cruz de Goiás
5220264001001;Município de São Miguel do Passa Quatro
5220603001001;Município de Silvânia
5221809001001;Município de Urutaí
5222005001001;Município de Vianópolis
5201207001001;Município de Anhanguera
5204805001001;Município de Campo Alegre de Goiás
5205109003001;Área 001
5205109003002;Área 002
5205109003003;Área 003
5205109003004;Área 004
5205901001001;Município de Corumbaíba
5206602001001;Município de Cumari
5206909001001;Município de Davinópolis
5208509001001;Município de Goiandira
5210109001001;Município de Ipameri
5214804001001;Município de Nova Aurora
5215504001001;Município de Ouvidor
5221304001001;Município de Três Ranchos
5204102001001;Município de Cachoeira Alta
5204300001001;Município de Caçu
5209150001001;Município de Gouvelândia
5210802001001;Município de Itajá
5211305001001;Município de Itarumã
5212253001001;Município de Lagoa Santa
5216304001001;Município de Paranaiguara
5218508003001;Área 001
5218508003002;Área 002
5220405001001;Município de São Simão
